angle_x,angle_y,angle_z,brisk.threshold,dataset,err_MTRE,err_bias_x,err_bias_y,err_bias_z,fpfh.searchRadius,harris.searchRadius,harris.threshold,normals.searchRadius,pipelineType,sacia.maxCorrDist,sacia.minSampleDist,sacia.numIterations,sacia.numSamplesPerIter,seedRef,seedRot,seedSource,sift.minContrastSource,sift.minContrastTarget,sift.minScaleSource,sift.minScaleTarget,sift.numOctavesSource,sift.numOctavesTarget,sift.numScalesPerOctaveSource,sift.numScalesPerOctaveTarget,sourceHeight,sourceWidth,visualizer.parameter,x_uncertainty,y_uncertainty
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.241169,-0.111705,0.150864,-0.046029,4.500000,2.000000,0.000000,3.000000,all,0.500000,1.050000,800.000000,5.000000,522.560000,784.136800,522.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.257373,-0.219295,0.102936,0.024977,6.000000,2.000000,0.000000,3.000000,all,0.500000,1.050000,800.000000,5.000000,524.560000,787.136800,524.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.524376,-0.195468,-0.422435,0.038204,9.000000,2.000000,0.000000,3.000000,all,0.500000,1.050000,800.000000,5.000000,526.560000,790.136800,526.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.088914,0.001052,-0.011692,0.046738,15.000000,2.000000,0.000000,3.000000,all,0.500000,1.050000,800.000000,5.000000,528.560000,793.136800,528.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.649817,-0.316517,0.957454,-0.014800,7.200000,2.000000,0.000000,6.000000,all,0.500000,1.050000,800.000000,5.000000,530.560000,796.136800,530.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.254524,0.069695,0.198023,-0.031440,9.000000,2.000000,0.000000,6.000000,all,0.500000,1.050000,800.000000,5.000000,532.560000,799.136800,532.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.706209,-0.612790,0.330212,-0.011450,12.000000,2.000000,0.000000,6.000000,all,0.500000,1.050000,800.000000,5.000000,534.560000,802.136800,534.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.520956,0.385796,-0.242315,-0.072933,18.000000,2.000000,0.000000,6.000000,all,0.500000,1.050000,800.000000,5.000000,536.560000,805.136800,536.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,3.253285,-0.258601,2.248982,-0.189858,30.000000,2.000000,0.000000,6.000000,all,0.500000,1.050000,800.000000,5.000000,538.560000,808.136800,538.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.482051,-0.279280,0.308633,-0.070593,10.800000,2.000000,0.000000,9.000000,all,0.500000,1.050000,800.000000,5.000000,540.560000,811.136800,540.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,6.117251,3.980789,-1.937422,0.074721,13.500000,2.000000,0.000000,9.000000,all,0.500000,1.050000,800.000000,5.000000,542.560000,814.136800,542.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,6.128948,3.559017,-4.983547,-0.102658,18.000000,2.000000,0.000000,9.000000,all,0.500000,1.050000,800.000000,5.000000,544.560000,817.136800,544.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.725352,0.974900,1.036334,0.543365,27.000000,2.000000,0.000000,9.000000,all,0.500000,1.050000,800.000000,5.000000,546.560000,820.136800,546.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,21.537798,16.922301,11.209740,1.139837,45.000000,2.000000,0.000000,9.000000,all,0.500000,1.050000,800.000000,5.000000,548.560000,823.136800,548.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,6.892933,-4.607932,5.102306,-0.092079,1.200000,2.000000,0.000000,1.000000,all,1.000000,1.050000,800.000000,5.000000,550.560000,826.136800,550.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.240856,0.031168,0.829928,0.354016,1.500000,2.000000,0.000000,1.000000,all,1.000000,1.050000,800.000000,5.000000,552.560000,829.136800,552.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,3.248614,-3.183919,0.273119,0.144136,2.000000,2.000000,0.000000,1.000000,all,1.000000,1.050000,800.000000,5.000000,554.560000,832.136800,554.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.486344,-0.870069,0.746578,0.015245,3.000000,2.000000,0.000000,1.000000,all,1.000000,1.050000,800.000000,5.000000,556.560000,835.136800,556.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.129078,-0.000934,0.103324,0.016579,5.000000,2.000000,0.000000,1.000000,all,1.000000,1.050000,800.000000,5.000000,558.560000,838.136800,558.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,4.051415,3.948595,0.213456,-0.377597,1.800000,2.000000,0.000000,1.500000,all,1.000000,1.050000,800.000000,5.000000,560.560000,841.136800,560.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.597486,-0.177996,0.486725,0.055798,2.250000,2.000000,0.000000,1.500000,all,1.000000,1.050000,800.000000,5.000000,562.560000,844.136800,562.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.250211,-0.047127,0.130313,-0.126468,3.000000,2.000000,0.000000,1.500000,all,1.000000,1.050000,800.000000,5.000000,564.560000,847.136800,564.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.170909,0.001053,0.086380,0.030384,4.500000,2.000000,0.000000,1.500000,all,1.000000,1.050000,800.000000,5.000000,566.560000,850.136800,566.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.518176,-0.001128,0.502457,0.071889,7.500000,2.000000,0.000000,1.500000,all,1.000000,1.050000,800.000000,5.000000,568.560000,853.136800,568.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.299251,0.254559,-0.016510,0.025630,3.600000,2.000000,0.000000,3.000000,all,1.000000,1.050000,800.000000,5.000000,570.560000,856.136800,570.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.518901,0.496834,-0.091498,0.052050,4.500000,2.000000,0.000000,3.000000,all,1.000000,1.050000,800.000000,5.000000,572.560000,859.136800,572.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.244463,0.049345,0.119010,-0.049148,6.000000,2.000000,0.000000,3.000000,all,1.000000,1.050000,800.000000,5.000000,574.560000,862.136800,574.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.263149,-0.205928,0.012004,0.084265,9.000000,2.000000,0.000000,3.000000,all,1.000000,1.050000,800.000000,5.000000,576.560000,865.136800,576.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.740964,0.355773,-0.447513,0.188148,15.000000,2.000000,0.000000,3.000000,all,1.000000,1.050000,800.000000,5.000000,578.560000,868.136800,578.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.018502,0.586842,-0.417970,-0.081651,7.200000,2.000000,0.000000,6.000000,all,1.000000,1.050000,800.000000,5.000000,580.560000,871.136800,580.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.435433,-0.395024,-0.062718,0.039665,9.000000,2.000000,0.000000,6.000000,all,1.000000,1.050000,800.000000,5.000000,582.560000,874.136800,582.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.899940,0.636016,0.037826,0.031792,12.000000,2.000000,0.000000,6.000000,all,1.000000,1.050000,800.000000,5.000000,584.560000,877.136800,584.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.059751,-0.732414,-0.655415,-0.139164,18.000000,2.000000,0.000000,6.000000,all,1.000000,1.050000,800.000000,5.000000,586.560000,880.136800,586.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,2.871893,-1.496496,2.401242,-0.069222,30.000000,2.000000,0.000000,6.000000,all,1.000000,1.050000,800.000000,5.000000,588.560000,883.136800,588.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.543951,0.328747,-0.062386,-0.030480,10.800000,2.000000,0.000000,9.000000,all,1.000000,1.050000,800.000000,5.000000,590.560000,886.136800,590.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,2.388892,-0.992689,1.424289,0.098776,13.500000,2.000000,0.000000,9.000000,all,1.000000,1.050000,800.000000,5.000000,592.560000,889.136800,592.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.954810,0.427122,0.747184,0.139838,18.000000,2.000000,0.000000,9.000000,all,1.000000,1.050000,800.000000,5.000000,594.560000,892.136800,594.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,5.380103,-2.249300,-3.825365,-0.093693,27.000000,2.000000,0.000000,9.000000,all,1.000000,1.050000,800.000000,5.000000,596.560000,895.136800,596.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,4.931594,3.159302,-2.721850,0.148305,45.000000,2.000000,0.000000,9.000000,all,1.000000,1.050000,800.000000,5.000000,598.560000,898.136800,598.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,11.500579,-7.016126,8.956675,-0.369599,1.200000,2.000000,0.000000,1.000000,all,2.000000,1.050000,800.000000,5.000000,600.560000,901.136800,600.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.502680,0.301442,-0.329247,-0.147424,1.500000,2.000000,0.000000,1.000000,all,2.000000,1.050000,800.000000,5.000000,602.560000,904.136800,602.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,3.298047,-1.825661,2.588039,-0.236490,2.000000,2.000000,0.000000,1.000000,all,2.000000,1.050000,800.000000,5.000000,604.560000,907.136800,604.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.438816,0.122543,-0.067657,-0.204684,3.000000,2.000000,0.000000,1.000000,all,2.000000,1.050000,800.000000,5.000000,606.560000,910.136800,606.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.288257,-0.053682,0.235197,-0.038317,5.000000,2.000000,0.000000,1.000000,all,2.000000,1.050000,800.000000,5.000000,608.560000,913.136800,608.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.229942,-0.091848,-0.008441,-0.086702,1.800000,2.000000,0.000000,1.500000,all,2.000000,1.050000,800.000000,5.000000,610.560000,916.136800,610.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.315511,-0.242900,-0.101768,-0.030996,2.250000,2.000000,0.000000,1.500000,all,2.000000,1.050000,800.000000,5.000000,612.560000,919.136800,612.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.011174,-0.088404,0.997025,0.097946,3.000000,2.000000,0.000000,1.500000,all,2.000000,1.050000,800.000000,5.000000,614.560000,922.136800,614.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.514555,0.093776,-0.494803,-0.076943,4.500000,2.000000,0.000000,1.500000,all,2.000000,1.050000,800.000000,5.000000,616.560000,925.136800,616.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.223406,0.026903,0.087672,-0.098861,7.500000,2.000000,0.000000,1.500000,all,2.000000,1.050000,800.000000,5.000000,618.560000,928.136800,618.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.332833,0.084831,-0.318605,-0.033014,3.600000,2.000000,0.000000,3.000000,all,2.000000,1.050000,800.000000,5.000000,620.560000,931.136800,620.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.232402,-0.196682,0.080327,-0.033437,4.500000,2.000000,0.000000,3.000000,all,2.000000,1.050000,800.000000,5.000000,622.560000,934.136800,622.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.162916,0.005910,0.085302,0.093732,6.000000,2.000000,0.000000,3.000000,all,2.000000,1.050000,800.000000,5.000000,624.560000,937.136800,624.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.348665,-0.159220,0.230023,0.074179,9.000000,2.000000,0.000000,3.000000,all,2.000000,1.050000,800.000000,5.000000,626.560000,940.136800,626.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.272274,-0.184607,-0.102440,0.126440,15.000000,2.000000,0.000000,3.000000,all,2.000000,1.050000,800.000000,5.000000,628.560000,943.136800,628.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.392476,-0.078439,0.272457,0.051326,7.200000,2.000000,0.000000,6.000000,all,2.000000,1.050000,800.000000,5.000000,630.560000,946.136800,630.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.361113,0.080460,1.320471,0.204867,9.000000,2.000000,0.000000,6.000000,all,2.000000,1.050000,800.000000,5.000000,632.560000,949.136800,632.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.940000,-0.298902,0.545796,0.016382,12.000000,2.000000,0.000000,6.000000,all,2.000000,1.050000,800.000000,5.000000,634.560000,952.136800,634.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.846731,-0.438842,0.039750,0.113337,18.000000,2.000000,0.000000,6.000000,all,2.000000,1.050000,800.000000,5.000000,636.560000,955.136800,636.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,2.499646,1.291611,0.145299,0.149530,30.000000,2.000000,0.000000,6.000000,all,2.000000,1.050000,800.000000,5.000000,638.560000,958.136800,638.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.153875,-0.178322,-1.071658,0.058518,10.800000,2.000000,0.000000,9.000000,all,2.000000,1.050000,800.000000,5.000000,640.560000,961.136800,640.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.145259,-0.940654,-0.382095,0.139469,13.500000,2.000000,0.000000,9.000000,all,2.000000,1.050000,800.000000,5.000000,642.560000,964.136800,642.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.988516,-0.524630,0.156806,0.017658,18.000000,2.000000,0.000000,9.000000,all,2.000000,1.050000,800.000000,5.000000,644.560000,967.136800,644.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,2.511438,0.436219,0.489050,-0.628614,27.000000,2.000000,0.000000,9.000000,all,2.000000,1.050000,800.000000,5.000000,646.560000,970.136800,646.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,8.620120,-7.592783,3.269276,1.259709,45.000000,2.000000,0.000000,9.000000,all,2.000000,1.050000,800.000000,5.000000,648.560000,973.136800,648.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,2.407760,-2.215714,-0.562758,0.056397,1.200000,2.000000,0.000000,1.000000,all,4.000000,1.050000,800.000000,5.000000,650.560000,976.136800,650.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,5.205861,2.745016,-3.240157,-0.864034,1.500000,2.000000,0.000000,1.000000,all,4.000000,1.050000,800.000000,5.000000,652.560000,979.136800,652.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.535728,-0.321272,0.391643,-0.024172,2.000000,2.000000,0.000000,1.000000,all,4.000000,1.050000,800.000000,5.000000,654.560000,982.136800,654.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.139741,0.103122,-0.009846,-0.023818,3.000000,2.000000,0.000000,1.000000,all,4.000000,1.050000,800.000000,5.000000,656.560000,985.136800,656.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.333955,-0.047234,0.285003,0.041047,5.000000,2.000000,0.000000,1.000000,all,4.000000,1.050000,800.000000,5.000000,658.560000,988.136800,658.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.413815,0.010550,0.398350,0.079944,1.800000,2.000000,0.000000,1.500000,all,4.000000,1.050000,800.000000,5.000000,660.560000,991.136800,660.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.355909,0.232148,-0.212742,-0.065143,2.250000,2.000000,0.000000,1.500000,all,4.000000,1.050000,800.000000,5.000000,662.560000,994.136800,662.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.307518,-0.030295,-0.213980,-0.124272,3.000000,2.000000,0.000000,1.500000,all,4.000000,1.050000,800.000000,5.000000,664.560000,997.136800,664.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
